country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,180269,4.3,3747,5517,1072,18516,2021-04-15T00:00:00
PL,kujawsko-pomorskie,169328,5.24,4006,4185,1124,16412,2021-04-15T00:00:00
PL,łódzkie,82013,5.31,2333,5925,1426,23316,2021-04-15T00:00:00
PL,małopolskie,97187,5.12,2109,6729,1848,31440,2021-04-15T00:00:00
PL,dolnośląskie,105463,7.86,1983,7878,2424,32075,2021-04-15T00:00:00
PL,wielkopolskie,260429,7.13,5938,8562,2586,39213,2021-04-15T00:00:00
PL,mazowieckie,366520,4.71,7835,12715,2804,52913,2021-04-15T00:00:00
PL,śląskie,176662,6.97,3687,11173,3303,51861,2021-04-15T00:00:00
PL,podlaskie,65338,3.18,1845,1762,396,6613,2021-04-15T00:00:00
PL,lubuskie,68744,5.0,1648,2568,533,8811,2021-04-15T00:00:00
PL,warmińsko-mazurskie,67733,3.66,1588,2550,543,9029,2021-04-15T00:00:00
PL,opolskie,62750,6.51,1739,2161,669,8256,2021-04-15T00:00:00
PL,świętokrzyskie,32224,5.36,1077,2748,691,10446,2021-04-15T00:00:00
PL,zachodniopomorskie,118621,4.87,2349,3767,901,12724,2021-04-15T00:00:00
PL,lubelskie,115432,4.24,3854,4063,940,14875,2021-04-15T00:00:00
PL,podkarpackie,119867,4.34,3633,4019,993,16314,2021-04-15T00:00:00
