country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3170,0.72,394,1342,98,2439,2021-10-22T00:00:00
PL,warmińsko-mazurskie,4464,1.25,248,1597,197,6579,2021-10-22T00:00:00
PL,łódzkie,10122,1.28,592,3460,347,10273,2021-10-22T00:00:00
PL,małopolskie,10615,0.83,678,3044,305,7888,2021-10-22T00:00:00
PL,dolnośląskie,10793,0.93,630,3109,303,8750,2021-10-22T00:00:00
PL,śląskie,14182,0.66,1340,5041,331,9088,2021-10-22T00:00:00
PL,opolskie,71116,0.86,2085,954,93,3157,2021-10-22T00:00:00
PL,lubuskie,75146,0.71,2066,1042,80,4041,2021-10-22T00:00:00
PL,podlaskie,76227,4.93,2219,2254,617,16844,2021-10-22T00:00:00
PL,podkarpackie,130770,1.24,4541,2732,287,6973,2021-10-22T00:00:00
PL,zachodniopomorskie,134361,1.87,2974,2554,349,9276,2021-10-22T00:00:00
PL,lubelskie,140989,5.61,4720,4739,1254,28071,2021-10-22T00:00:00
PL,kujawsko-pomorskie,183739,0.9,4846,2212,197,6057,2021-10-22T00:00:00
PL,pomorskie,196218,1.02,4522,2616,254,10464,2021-10-22T00:00:00
PL,wielkopolskie,289411,0.65,7436,2824,250,11091,2021-10-22T00:00:00
PL,mazowieckie,409957,1.97,9561,8090,1172,40776,2021-10-22T00:00:00
