country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,67952,0.74,2246,2120,216,4937,2021-02-09T00:00:00
PL,łódzkie,19632,0.73,1057,2993,239,8398,2021-02-09T00:00:00
PL,małopolskie,13333,0.56,600,2659,212,6858,2021-02-09T00:00:00
PL,zachodniopomorskie,81304,1.13,1651,2315,233,7553,2021-02-09T00:00:00
PL,lubelskie,77794,0.95,2606,2052,235,6243,2021-02-09T00:00:00
PL,podlaskie,42517,1.7,1160,1061,225,4302,2021-02-09T00:00:00
PL,dolnośląskie,17921,0.71,676,2798,248,8040,2021-02-09T00:00:00
PL,wielkopolskie,157382,0.59,4121,3182,270,13188,2021-02-09T00:00:00
PL,kujawsko-pomorskie,109149,1.64,2494,3165,382,10119,2021-02-09T00:00:00
PL,śląskie,26239,0.82,1086,4451,430,10244,2021-02-09T00:00:00
PL,pomorskie,106834,1.72,2351,2952,451,13258,2021-02-09T00:00:00
PL,warmińsko-mazurskie,21908,3.46,714,2674,517,8171,2021-02-09T00:00:00
PL,mazowieckie,192952,1.11,4865,5750,714,27277,2021-02-09T00:00:00
PL,opolskie,41688,0.63,1244,1075,75,2459,2021-02-09T00:00:00
PL,świętokrzyskie,5351,0.5,306,1167,88,2026,2021-02-09T00:00:00
PL,lubuskie,38542,0.72,1008,1087,78,4386,2021-02-09T00:00:00
