country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,38270,1.07,971,1246,149,5301,2021-01-19T00:00:00
PL,podkarpackie,64184,0.88,2046,1976,249,5300,2021-01-19T00:00:00
PL,małopolskie,8245,0.69,348,2482,263,9318,2021-01-19T00:00:00
PL,lubelskie,72218,1.26,2219,3036,310,7991,2021-01-19T00:00:00
PL,łódzkie,13681,1.12,641,2923,325,11513,2021-01-19T00:00:00
PL,dolnośląskie,11178,1.07,393,4774,374,12522,2021-01-19T00:00:00
PL,warmińsko-mazurskie,14605,2.49,421,1920,382,10105,2021-01-19T00:00:00
PL,śląskie,17181,0.82,649,3949,440,14264,2021-01-19T00:00:00
PL,zachodniopomorskie,74375,2.32,1347,2498,483,12560,2021-01-19T00:00:00
PL,pomorskie,96050,1.75,1907,2712,462,15971,2021-01-19T00:00:00
PL,wielkopolskie,147010,1.18,3537,3982,513,18489,2021-01-19T00:00:00
PL,kujawsko-pomorskie,98995,2.12,1983,3264,543,13696,2021-01-19T00:00:00
PL,mazowieckie,176255,1.26,3949,6417,870,35940,2021-01-19T00:00:00
PL,świętokrzyskie,3252,0.63,141,1466,111,2601,2021-01-19T00:00:00
PL,lubuskie,35126,0.84,833,1303,162,5304,2021-01-19T00:00:00
PL,opolskie,39602,0.97,1143,1036,106,4227,2021-01-19T00:00:00
