country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,35046,1.61,869,1078,215,4124,2021-01-05T00:00:00
PL,małopolskie,3569,0.68,168,2436,281,6898,2021-01-05T00:00:00
PL,podkarpackie,60356,1.27,1880,2009,308,4007,2021-01-05T00:00:00
PL,lubelskie,67172,2.13,1912,2449,511,6844,2021-01-05T00:00:00
PL,dolnośląskie,5413,1.66,192,3780,571,9822,2021-01-05T00:00:00
PL,łódzkie,6916,1.99,187,3321,573,9793,2021-01-05T00:00:00
PL,pomorskie,85263,2.28,1627,3136,584,13866,2021-01-05T00:00:00
PL,zachodniopomorskie,64953,3.36,1058,2251,686,12273,2021-01-05T00:00:00
PL,warmińsko-mazurskie,7160,4.23,191,2161,640,10150,2021-01-05T00:00:00
PL,śląskie,8279,1.64,292,4971,838,12642,2021-01-05T00:00:00
PL,wielkopolskie,134952,2.29,3035,4035,891,16978,2021-01-05T00:00:00
PL,mazowieckie,161664,1.52,3504,5590,1008,25118,2021-01-05T00:00:00
PL,świętokrzyskie,1437,0.72,66,1145,105,2335,2021-01-05T00:00:00
PL,kujawsko-pomorskie,88295,4.41,1588,4050,1004,14046,2021-01-05T00:00:00
PL,lubuskie,31955,0.92,699,892,114,4673,2021-01-05T00:00:00
PL,opolskie,37177,0.95,1071,1090,123,3191,2021-01-05T00:00:00
