country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,40945,1.26,1191,758,131,3426,2021-01-31T00:00:00
PL,podkarpackie,66274,0.64,2167,1064,153,5098,2021-01-31T00:00:00
PL,lubuskie,37209,1.68,958,958,205,4558,2021-01-31T00:00:00
PL,podlaskie,40891,1.59,1096,757,205,4927,2021-01-31T00:00:00
PL,łódzkie,17470,0.83,906,1868,225,10379,2021-01-31T00:00:00
PL,małopolskie,11221,0.6,500,2016,224,7563,2021-01-31T00:00:00
PL,lubelskie,75756,1.08,2443,1480,258,6912,2021-01-31T00:00:00
PL,warmińsko-mazurskie,18898,1.75,632,941,259,8549,2021-01-31T00:00:00
PL,zachodniopomorskie,78983,1.73,1532,1544,317,9766,2021-01-31T00:00:00
PL,dolnośląskie,15500,1.05,579,2295,343,10829,2021-01-31T00:00:00
PL,śląskie,22606,0.73,926,2308,346,11986,2021-01-31T00:00:00
PL,kujawsko-pomorskie,105360,1.9,2280,1902,427,11207,2021-01-31T00:00:00
PL,pomorskie,102657,1.91,2182,2560,490,14084,2021-01-31T00:00:00
PL,wielkopolskie,153864,1.37,3913,2965,548,16753,2021-01-31T00:00:00
PL,mazowieckie,186106,1.41,4466,5309,838,34400,2021-01-31T00:00:00
PL,świętokrzyskie,4414,0.67,238,908,93,2357,2021-01-31T00:00:00
