country,nuts_2,cases,deaths,datetime
PL,małopolskie,10710,189,2020-09-27T00:00:00
PL,mazowieckie,12278,443,2020-09-27T00:00:00
PL,warmińsko-mazurskie,1512,13,2020-09-27T00:00:00
PL,zachodniopomorskie,1655,31,2020-09-27T00:00:00
PL,podlaskie,1881,43,2020-09-27T00:00:00
PL,świętokrzyskie,2011,55,2020-09-27T00:00:00
PL,śląskie,22284,541,2020-09-27T00:00:00
PL,opolskie,2254,79,2020-09-27T00:00:00
PL,kujawsko-pomorskie,2335,67,2020-09-27T00:00:00
PL,lubelskie,2490,38,2020-09-27T00:00:00
PL,podkarpackie,3603,126,2020-09-27T00:00:00
PL,pomorskie,4479,67,2020-09-27T00:00:00
PL,dolnośląskie,5002,176,2020-09-27T00:00:00
PL,łódzkie,6515,275,2020-09-27T00:00:00
PL,wielkopolskie,7391,271,2020-09-27T00:00:00
PL,lubuskie,930,18,2020-09-27T00:00:00
