country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,kujawsko-pomorskie,181162,0.0,4780,2162,2,3251,2021-07-06T00:00:00
PL,opolskie,69982,0.01,2053,1070,2,2484,2021-07-06T00:00:00
PL,łódzkie,6015,0.04,499,3790,13,8371,2021-07-06T00:00:00
PL,wielkopolskie,285794,0.03,7364,3355,14,9084,2021-07-06T00:00:00
PL,mazowieckie,396876,0.03,9438,6765,21,27785,2021-07-06T00:00:00
PL,lubuskie,74054,0.02,2045,1233,2,2513,2021-07-06T00:00:00
PL,świętokrzyskie,1963,0.02,351,1424,4,2011,2021-07-06T00:00:00
PL,małopolskie,5588,0.01,587,3841,5,7458,2021-07-06T00:00:00
PL,podkarpackie,126684,0.02,4449,2517,5,3453,2021-07-06T00:00:00
PL,zachodniopomorskie,130032,0.02,2927,2217,5,3579,2021-07-06T00:00:00
PL,lubelskie,126987,0.02,4516,2495,8,4984,2021-07-06T00:00:00
PL,pomorskie,192511,0.02,4479,2726,8,6342,2021-07-06T00:00:00
PL,śląskie,9850,0.01,1262,5594,9,9517,2021-07-06T00:00:00
PL,warmińsko-mazurskie,2003,0.05,210,1692,8,1939,2021-07-06T00:00:00
PL,dolnośląskie,7056,0.03,564,3152,9,9428,2021-07-06T00:00:00
PL,podlaskie,69952,0.08,2147,1241,14,1958,2021-07-06T00:00:00
