country,nuts_2,cases,deaths,datetime
PL,śląskie,12084,294,2020-06-23T00:00:00
PL,lubuskie,145,0,2020-06-23T00:00:00
PL,małopolskie,1624,44,2020-06-23T00:00:00
PL,warmińsko-mazurskie,213,1,2020-06-23T00:00:00
PL,wielkopolskie,2501,170,2020-06-23T00:00:00
PL,dolnośląskie,2867,137,2020-06-23T00:00:00
PL,łódzkie,2918,145,2020-06-23T00:00:00
PL,mazowieckie,4799,318,2020-06-23T00:00:00
PL,podkarpackie,565,48,2020-06-23T00:00:00
PL,zachodniopomorskie,599,20,2020-06-23T00:00:00
PL,lubelskie,610,17,2020-06-23T00:00:00
PL,pomorskie,636,38,2020-06-23T00:00:00
PL,kujawsko-pomorskie,652,49,2020-06-23T00:00:00
PL,świętokrzyskie,721,34,2020-06-23T00:00:00
PL,podlaskie,736,10,2020-06-23T00:00:00
PL,opolskie,857,50,2020-06-23T00:00:00
