country,nuts_2,cases,deaths,datetime
PL,lubelskie,11989,177,2020-10-27T00:00:00
PL,dolnośląskie,14725,283,2020-10-27T00:00:00
PL,kujawsko-pomorskie,15681,154,2020-10-27T00:00:00
PL,pomorskie,16308,234,2020-10-27T00:00:00
PL,podkarpackie,16559,338,2020-10-27T00:00:00
PL,łódzkie,20577,379,2020-10-27T00:00:00
PL,wielkopolskie,24651,533,2020-10-27T00:00:00
PL,małopolskie,35525,470,2020-10-27T00:00:00
PL,śląskie,39857,801,2020-10-27T00:00:00
PL,mazowieckie,40475,627,2020-10-27T00:00:00
PL,lubuskie,5316,48,2020-10-27T00:00:00
PL,warmińsko-mazurskie,6455,84,2020-10-27T00:00:00
PL,podlaskie,6607,101,2020-10-27T00:00:00
PL,opolskie,8362,172,2020-10-27T00:00:00
PL,zachodniopomorskie,8464,69,2020-10-27T00:00:00
PL,świętokrzyskie,8678,145,2020-10-27T00:00:00
