country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,17583,0.46,906,1278,147,9867,2021-02-01T00:00:00
PL,podkarpackie,66390,0.55,2167,1465,167,4704,2021-02-01T00:00:00
PL,śląskie,22737,0.29,931,1699,154,11198,2021-02-01T00:00:00
PL,wielkopolskie,154014,0.43,3918,1447,189,15371,2021-02-01T00:00:00
PL,małopolskie,11403,0.53,500,1374,210,6993,2021-02-01T00:00:00
PL,zachodniopomorskie,79165,1.07,1535,1133,200,9048,2021-02-01T00:00:00
PL,dolnośląskie,15702,0.7,579,1472,240,9953,2021-02-01T00:00:00
PL,kujawsko-pomorskie,105579,1.06,2283,1304,262,10310,2021-02-01T00:00:00
PL,pomorskie,102900,1.04,2182,1789,272,13035,2021-02-01T00:00:00
PL,opolskie,40989,0.45,1191,496,48,3128,2021-02-01T00:00:00
PL,mazowieckie,186546,0.81,4488,3502,503,31660,2021-02-01T00:00:00
PL,świętokrzyskie,4477,0.51,238,684,81,2185,2021-02-01T00:00:00
PL,lubelskie,75825,0.33,2446,848,89,6380,2021-02-01T00:00:00
PL,podlaskie,40973,0.7,1097,465,93,4482,2021-02-01T00:00:00
PL,warmińsko-mazurskie,18980,0.58,632,571,90,7796,2021-02-01T00:00:00
PL,lubuskie,37300,0.9,958,521,103,4302,2021-02-01T00:00:00
