country,nuts_2,cases,deaths,datetime
PL,lubuskie,79,,2020-04-14T00:00:00
PL,warmińsko-mazurskie,122,1,2020-04-14T00:00:00
PL,świętokrzyskie,154,2,2020-04-14T00:00:00
PL,pomorskie,175,1,2020-04-14T00:00:00
PL,opolskie,206,7,2020-04-14T00:00:00
PL,zachodniopomorskie,211,2,2020-04-14T00:00:00
PL,podkarpackie,234,13,2020-04-14T00:00:00
PL,lubelskie,245,10,2020-04-14T00:00:00
PL,podlaskie,256,2,2020-04-14T00:00:00
PL,kujawsko-pomorskie,352,9,2020-04-14T00:00:00
PL,małopolskie,537,13,2020-04-14T00:00:00
PL,łódzkie,567,8,2020-04-14T00:00:00
PL,wielkopolskie,683,43,2020-04-14T00:00:00
PL,dolnośląskie,723,25,2020-04-14T00:00:00
PL,śląskie,943,52,2020-04-14T00:00:00
PL,mazowieckie,1715,75,2020-04-14T00:00:00
