country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74164,0.0,2053,521,0,1582,2021-08-23T00:00:00
PL,warmińsko-mazurskie,2221,0.01,215,707,1,1017,2021-08-23T00:00:00
PL,małopolskie,6362,0.03,604,2302,11,3430,2021-08-23T00:00:00
PL,mazowieckie,397766,0.02,9459,2808,12,17288,2021-08-23T00:00:00
PL,podkarpackie,127054,0.06,4465,1634,15,1635,2021-08-23T00:00:00
PL,pomorskie,192894,0.06,4492,1581,16,3383,2021-08-23T00:00:00
PL,śląskie,10448,0.04,1278,2465,18,4789,2021-08-23T00:00:00
PL,kujawsko-pomorskie,181434,0.01,4791,786,3,1634,2021-08-23T00:00:00
PL,dolnośląskie,7460,0.01,593,1212,4,5455,2021-08-23T00:00:00
PL,lubelskie,127409,0.01,4533,786,3,2450,2021-08-23T00:00:00
PL,opolskie,70135,0.04,2057,461,5,1335,2021-08-23T00:00:00
PL,podlaskie,70253,0.03,2153,510,4,1173,2021-08-23T00:00:00
PL,wielkopolskie,286260,0.01,7385,1321,6,5143,2021-08-23T00:00:00
PL,łódzkie,6355,0.02,513,1228,6,4256,2021-08-23T00:00:00
PL,świętokrzyskie,2121,0.04,362,724,5,751,2021-08-23T00:00:00
PL,zachodniopomorskie,130302,0.04,2935,936,8,2035,2021-08-23T00:00:00
