country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,kujawsko-pomorskie,181452,0.05,4793,1686,14,1720,2021-08-25T00:00:00
PL,lubelskie,127428,0.05,4534,2594,12,2694,2021-08-25T00:00:00
PL,łódzkie,6379,0.04,513,2940,22,4254,2021-08-25T00:00:00
PL,warmińsko-mazurskie,2238,0.08,219,1372,12,1108,2021-08-25T00:00:00
PL,dolnośląskie,7489,0.04,593,2325,18,5596,2021-08-25T00:00:00
PL,wielkopolskie,286278,0.03,7385,2538,14,5128,2021-08-25T00:00:00
PL,zachodniopomorskie,130326,0.08,2936,1734,20,2088,2021-08-25T00:00:00
PL,podlaskie,70276,0.13,2154,1123,18,1257,2021-08-25T00:00:00
PL,pomorskie,192936,0.08,4492,2281,23,3423,2021-08-25T00:00:00
PL,lubuskie,74170,0.02,2053,946,2,1553,2021-08-25T00:00:00
PL,śląskie,10496,0.04,1279,4407,23,4965,2021-08-25T00:00:00
PL,podkarpackie,127091,0.1,4465,2344,26,1728,2021-08-25T00:00:00
PL,mazowieckie,397835,0.04,9460,5081,27,16783,2021-08-25T00:00:00
PL,małopolskie,6421,0.1,606,3140,42,3682,2021-08-25T00:00:00
PL,opolskie,70143,0.05,2057,866,7,1323,2021-08-25T00:00:00
PL,świętokrzyskie,2130,0.05,362,1264,8,795,2021-08-25T00:00:00
