country,nuts_2,cases,deaths,datetime
PL,lubuskie,14823,195,2020-11-15T00:00:00
PL,podlaskie,18641,280,2020-11-15T00:00:00
PL,warmińsko-mazurskie,19351,235,2020-11-15T00:00:00
PL,opolskie,20553,416,2020-11-15T00:00:00
PL,świętokrzyskie,21952,384,2020-11-15T00:00:00
PL,zachodniopomorskie,23410,218,2020-11-15T00:00:00
PL,lubelskie,36719,596,2020-11-15T00:00:00
PL,pomorskie,39145,523,2020-11-15T00:00:00
PL,podkarpackie,41385,751,2020-11-15T00:00:00
PL,kujawsko-pomorskie,41628,382,2020-11-15T00:00:00
PL,dolnośląskie,49707,707,2020-11-15T00:00:00
PL,łódzkie,49716,597,2020-11-15T00:00:00
PL,wielkopolskie,72885,999,2020-11-15T00:00:00
PL,małopolskie,77986,1227,2020-11-15T00:00:00
PL,mazowieckie,86067,1357,2020-11-15T00:00:00
PL,śląskie,99004,1481,2020-11-15T00:00:00
