country,nuts_2,cases,deaths,datetime
PL,mazowieckie,102921,1664,2020-11-21T00:00:00
PL,śląskie,116288,1849,2020-11-21T00:00:00
PL,lubuskie,18129,274,2020-11-21T00:00:00
PL,podlaskie,22286,370,2020-11-21T00:00:00
PL,opolskie,24880,510,2020-11-21T00:00:00
PL,warmińsko-mazurskie,24913,344,2020-11-21T00:00:00
PL,świętokrzyskie,26798,481,2020-11-21T00:00:00
PL,zachodniopomorskie,30419,328,2020-11-21T00:00:00
PL,lubelskie,43186,794,2020-11-21T00:00:00
PL,podkarpackie,46363,995,2020-11-21T00:00:00
PL,pomorskie,47585,670,2020-11-21T00:00:00
PL,kujawsko-pomorskie,47744,503,2020-11-21T00:00:00
PL,łódzkie,57372,721,2020-11-21T00:00:00
PL,dolnośląskie,61226,918,2020-11-21T00:00:00
PL,wielkopolskie,84870,1277,2020-11-21T00:00:00
PL,małopolskie,88495,1590,2020-11-21T00:00:00
