country,nuts_2,cases,deaths,datetime
PL,lubuskie,1072,21,2020-10-02T00:00:00
PL,małopolskie,11783,198,2020-10-02T00:00:00
PL,mazowieckie,13254,451,2020-10-02T00:00:00
PL,warmińsko-mazurskie,1817,19,2020-10-02T00:00:00
PL,zachodniopomorskie,1983,36,2020-10-02T00:00:00
PL,świętokrzyskie,2194,57,2020-10-02T00:00:00
PL,podlaskie,2204,47,2020-10-02T00:00:00
PL,śląskie,22946,563,2020-10-02T00:00:00
PL,opolskie,2438,80,2020-10-02T00:00:00
PL,lubelskie,2883,48,2020-10-02T00:00:00
PL,kujawsko-pomorskie,3082,72,2020-10-02T00:00:00
PL,podkarpackie,4210,136,2020-10-02T00:00:00
PL,pomorskie,5358,86,2020-10-02T00:00:00
PL,dolnośląskie,5360,182,2020-10-02T00:00:00
PL,łódzkie,7008,280,2020-10-02T00:00:00
PL,wielkopolskie,8181,294,2020-10-02T00:00:00
