country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74101,0.01,2052,999,2,1803,2021-08-04T00:00:00
PL,kujawsko-pomorskie,181294,0.05,4788,1748,11,2357,2021-08-04T00:00:00
PL,podlaskie,70087,0.09,2150,924,11,1868,2021-08-04T00:00:00
PL,śląskie,10139,0.02,1270,4742,16,6091,2021-08-04T00:00:00
PL,lubelskie,127202,0.06,4529,2074,12,3554,2021-08-04T00:00:00
PL,świętokrzyskie,2036,0.02,359,1305,3,1465,2021-08-04T00:00:00
PL,warmińsko-mazurskie,2111,0.01,214,1244,4,1373,2021-08-04T00:00:00
PL,małopolskie,5957,0.08,602,3100,32,5043,2021-08-04T00:00:00
PL,mazowieckie,397296,0.05,9452,5591,40,20826,2021-08-04T00:00:00
PL,opolskie,70037,0.03,2056,1101,4,1876,2021-08-04T00:00:00
PL,dolnośląskie,7259,0.02,590,2893,7,6961,2021-08-04T00:00:00
PL,wielkopolskie,286044,0.02,7380,2568,10,6459,2021-08-04T00:00:00
PL,zachodniopomorskie,130153,0.04,2933,1856,8,2502,2021-08-04T00:00:00
PL,łódzkie,6187,0.04,513,2855,13,6311,2021-08-04T00:00:00
PL,podkarpackie,126830,0.04,4463,2287,9,2643,2021-08-04T00:00:00
PL,pomorskie,192690,0.04,4490,2552,10,4125,2021-08-04T00:00:00
