country,nuts_2,cases,deaths,datetime
PL,śląskie,13263,341,2020-07-05T00:00:00
PL,lubuskie,151,0,2020-07-05T00:00:00
PL,małopolskie,1851,44,2020-07-05T00:00:00
PL,warmińsko-mazurskie,272,1,2020-07-05T00:00:00
PL,dolnośląskie,2936,149,2020-07-05T00:00:00
PL,wielkopolskie,2942,178,2020-07-05T00:00:00
PL,łódzkie,3247,176,2020-07-05T00:00:00
PL,mazowieckie,5169,346,2020-07-05T00:00:00
PL,zachodniopomorskie,621,22,2020-07-05T00:00:00
PL,kujawsko-pomorskie,681,49,2020-07-05T00:00:00
PL,pomorskie,687,38,2020-07-05T00:00:00
PL,lubelskie,692,18,2020-07-05T00:00:00
PL,podkarpackie,761,52,2020-07-05T00:00:00
PL,świętokrzyskie,829,40,2020-07-05T00:00:00
PL,podlaskie,876,12,2020-07-05T00:00:00
PL,opolskie,972,51,2020-07-05T00:00:00
