country,nuts_2,cases,deaths,datetime
PL,małopolskie,1043,34,2020-05-09T00:00:00
PL,łódzkie,1166,40,2020-05-09T00:00:00
PL,warmińsko-mazurskie,160,1,2020-05-09T00:00:00
PL,wielkopolskie,1670,111,2020-05-09T00:00:00
PL,dolnośląskie,1903,67,2020-05-09T00:00:00
PL,mazowieckie,2765,222,2020-05-09T00:00:00
PL,świętokrzyskie,321,11,2020-05-09T00:00:00
PL,śląskie,3395,146,2020-05-09T00:00:00
PL,podkarpackie,370,27,2020-05-09T00:00:00
PL,podlaskie,383,7,2020-05-09T00:00:00
PL,lubelskie,386,14,2020-05-09T00:00:00
PL,zachodniopomorskie,469,16,2020-05-09T00:00:00
PL,opolskie,478,33,2020-05-09T00:00:00
PL,pomorskie,478,24,2020-05-09T00:00:00
PL,kujawsko-pomorskie,572,32,2020-05-09T00:00:00
PL,lubuskie,92,0,2020-05-09T00:00:00
