country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10427,425,2020-09-14T00:00:00
PL,warmińsko-mazurskie,1077,9,2020-09-14T00:00:00
PL,zachodniopomorskie,1245,28,2020-09-14T00:00:00
PL,podlaskie,1471,36,2020-09-14T00:00:00
PL,kujawsko-pomorskie,1631,55,2020-09-14T00:00:00
PL,świętokrzyskie,1639,53,2020-09-14T00:00:00
PL,opolskie,1823,67,2020-09-14T00:00:00
PL,lubelskie,1858,31,2020-09-14T00:00:00
PL,śląskie,21224,512,2020-09-14T00:00:00
PL,podkarpackie,2959,101,2020-09-14T00:00:00
PL,pomorskie,3127,50,2020-09-14T00:00:00
PL,dolnośląskie,4381,172,2020-09-14T00:00:00
PL,łódzkie,5654,245,2020-09-14T00:00:00
PL,wielkopolskie,6376,241,2020-09-14T00:00:00
PL,lubuskie,791,17,2020-09-14T00:00:00
PL,małopolskie,8846,161,2020-09-14T00:00:00
