country,nuts_2,cases,deaths,datetime
PL,śląskie,13499,349,2020-07-08T00:00:00
PL,lubuskie,152,0,2020-07-08T00:00:00
PL,małopolskie,1912,44,2020-07-08T00:00:00
PL,warmińsko-mazurskie,275,1,2020-07-08T00:00:00
PL,dolnośląskie,2952,150,2020-07-08T00:00:00
PL,wielkopolskie,3048,179,2020-07-08T00:00:00
PL,łódzkie,3319,182,2020-07-08T00:00:00
PL,mazowieckie,5251,348,2020-07-08T00:00:00
PL,zachodniopomorskie,622,23,2020-07-08T00:00:00
PL,kujawsko-pomorskie,690,49,2020-07-08T00:00:00
PL,pomorskie,693,38,2020-07-08T00:00:00
PL,lubelskie,743,19,2020-07-08T00:00:00
PL,podkarpackie,818,55,2020-07-08T00:00:00
PL,świętokrzyskie,846,41,2020-07-08T00:00:00
PL,podlaskie,889,13,2020-07-08T00:00:00
PL,opolskie,980,51,2020-07-08T00:00:00
