country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74063,0.01,2049,617,1,2455,2021-07-11T00:00:00
PL,pomorskie,192528,0.0,4483,1928,2,5472,2021-07-11T00:00:00
PL,świętokrzyskie,1970,0.01,352,1021,2,1766,2021-07-11T00:00:00
PL,warmińsko-mazurskie,2028,0.01,210,764,3,1765,2021-07-11T00:00:00
PL,dolnośląskie,7087,0.04,581,1994,12,8423,2021-07-11T00:00:00
PL,mazowieckie,396937,0.02,9443,5058,15,26833,2021-07-11T00:00:00
PL,zachodniopomorskie,130055,0.01,2928,1234,2,3409,2021-07-11T00:00:00
PL,łódzkie,6044,0.01,506,2212,4,7530,2021-07-11T00:00:00
PL,małopolskie,5614,0.01,598,3182,3,6530,2021-07-11T00:00:00
PL,opolskie,69996,0.03,2054,662,3,2296,2021-07-11T00:00:00
PL,podkarpackie,126693,0.01,4450,1929,4,3109,2021-07-11T00:00:00
PL,podlaskie,69972,0.03,2147,686,4,1886,2021-07-11T00:00:00
PL,śląskie,9880,0.01,1263,3713,3,8419,2021-07-11T00:00:00
PL,kujawsko-pomorskie,181194,0.02,4783,1358,4,2837,2021-07-11T00:00:00
PL,lubelskie,127012,0.02,4518,1396,5,7146,2021-07-11T00:00:00
PL,wielkopolskie,285843,0.02,7367,2358,12,8605,2021-07-11T00:00:00
