country,nuts_2,cases,deaths,datetime
PL,małopolskie,1084,35,2020-05-13T00:00:00
PL,łódzkie,1212,45,2020-05-13T00:00:00
PL,warmińsko-mazurskie,168,1,2020-05-13T00:00:00
PL,wielkopolskie,1722,133,2020-05-13T00:00:00
PL,dolnośląskie,2100,79,2020-05-13T00:00:00
PL,mazowieckie,2880,228,2020-05-13T00:00:00
PL,świętokrzyskie,337,13,2020-05-13T00:00:00
PL,podkarpackie,371,29,2020-05-13T00:00:00
PL,podlaskie,385,7,2020-05-13T00:00:00
PL,lubelskie,398,14,2020-05-13T00:00:00
PL,śląskie,4399,158,2020-05-13T00:00:00
PL,zachodniopomorskie,486,16,2020-05-13T00:00:00
PL,pomorskie,491,28,2020-05-13T00:00:00
PL,opolskie,502,36,2020-05-13T00:00:00
PL,kujawsko-pomorskie,577,39,2020-05-13T00:00:00
PL,lubuskie,92,0,2020-05-13T00:00:00
