country,nuts_2,cases,deaths,datetime
PL,mazowieckie,11223,433,2020-09-21T00:00:00
PL,warmińsko-mazurskie,1222,12,2020-09-21T00:00:00
PL,zachodniopomorskie,1403,30,2020-09-21T00:00:00
PL,podlaskie,1605,39,2020-09-21T00:00:00
PL,świętokrzyskie,1786,54,2020-09-21T00:00:00
PL,kujawsko-pomorskie,1827,59,2020-09-21T00:00:00
PL,opolskie,2097,72,2020-09-21T00:00:00
PL,śląskie,21660,525,2020-09-21T00:00:00
PL,lubelskie,2169,34,2020-09-21T00:00:00
PL,podkarpackie,3290,112,2020-09-21T00:00:00
PL,pomorskie,3669,54,2020-09-21T00:00:00
PL,dolnośląskie,4687,173,2020-09-21T00:00:00
PL,łódzkie,6028,256,2020-09-21T00:00:00
PL,wielkopolskie,6842,254,2020-09-21T00:00:00
PL,lubuskie,852,17,2020-09-21T00:00:00
PL,małopolskie,9628,174,2020-09-21T00:00:00
