country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,38324,1.29,1109,662,139,3008,2021-01-11T00:00:00
PL,lubelskie,69595,0.66,2027,971,176,6272,2021-01-11T00:00:00
PL,podkarpackie,62734,0.75,1940,1305,205,4049,2021-01-11T00:00:00
PL,lubuskie,33679,1.88,743,824,227,4409,2021-01-11T00:00:00
PL,warmińsko-mazurskie,11090,1.48,272,872,230,9237,2021-01-11T00:00:00
PL,łódzkie,10640,0.89,429,1587,266,9103,2021-01-11T00:00:00
PL,dolnośląskie,8300,0.78,279,1341,247,9372,2021-01-11T00:00:00
PL,małopolskie,5910,0.68,219,1695,268,7338,2021-01-11T00:00:00
PL,śląskie,12818,0.52,436,1877,262,11748,2021-01-11T00:00:00
PL,kujawsko-pomorskie,93904,1.88,1769,1701,494,12276,2021-01-11T00:00:00
PL,wielkopolskie,141526,1.27,3224,2148,548,15654,2021-01-11T00:00:00
PL,pomorskie,90897,2.17,1769,2401,561,13494,2021-01-11T00:00:00
PL,zachodniopomorskie,70101,3.37,1176,1954,660,11267,2021-01-11T00:00:00
PL,mazowieckie,169300,1.16,3689,3407,696,26583,2021-01-11T00:00:00
PL,podlaskie,36700,0.64,921,442,88,4071,2021-01-11T00:00:00
PL,świętokrzyskie,2327,0.79,98,746,108,2218,2021-01-11T00:00:00
