country,nuts_2,cases,deaths,datetime
PL,podlaskie,26,,2020-03-28T00:00:00
PL,świętokrzyskie,27,1,2020-03-28T00:00:00
PL,opolskie,31,,2020-03-28T00:00:00
PL,lubuskie,33,,2020-03-28T00:00:00
PL,pomorskie,36,,2020-03-28T00:00:00
PL,kujawsko-pomorskie,37,,2020-03-28T00:00:00
PL,warmińsko-mazurskie,46,,2020-03-28T00:00:00
PL,zachodniopomorskie,51,1,2020-03-28T00:00:00
PL,podkarpackie,71,1,2020-03-28T00:00:00
PL,lubelskie,87,3,2020-03-28T00:00:00
PL,wielkopolskie,99,2,2020-03-28T00:00:00
PL,małopolskie,112,,2020-03-28T00:00:00
PL,śląskie,165,2,2020-03-28T00:00:00
PL,łódzkie,182,,2020-03-28T00:00:00
PL,dolnośląskie,214,4,2020-03-28T00:00:00
PL,mazowieckie,421,4,2020-03-28T00:00:00
