country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1155,28,2020-09-04T00:00:00
PL,podlaskie,1334,32,2020-09-04T00:00:00
PL,kujawsko-pomorskie,1428,54,2020-09-04T00:00:00
PL,świętokrzyskie,1494,52,2020-09-04T00:00:00
PL,opolskie,1669,63,2020-09-04T00:00:00
PL,lubelskie,1686,26,2020-09-04T00:00:00
PL,śląskie,20735,497,2020-09-04T00:00:00
PL,podkarpackie,2631,87,2020-09-04T00:00:00
PL,pomorskie,2705,48,2020-09-04T00:00:00
PL,dolnośląskie,4158,168,2020-09-04T00:00:00
PL,łódzkie,5451,238,2020-09-04T00:00:00
PL,wielkopolskie,5923,228,2020-09-04T00:00:00
PL,lubuskie,735,15,2020-09-04T00:00:00
PL,małopolskie,7958,142,2020-09-04T00:00:00
PL,warmińsko-mazurskie,952,9,2020-09-04T00:00:00
PL,mazowieckie,9806,413,2020-09-04T00:00:00
