country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74045,0.0,2042,1365,1,1667,2021-06-29T00:00:00
PL,podkarpackie,126663,0.0,4447,2625,3,2300,2021-06-29T00:00:00
PL,wielkopolskie,285728,0.03,7355,3589,28,5724,2021-06-29T00:00:00
PL,łódzkie,5972,0.05,493,4127,26,5982,2021-06-29T00:00:00
PL,śląskie,9800,0.04,1253,5907,21,5939,2021-06-29T00:00:00
PL,opolskie,69968,0.02,2051,1193,3,1618,2021-06-29T00:00:00
PL,dolnośląskie,7009,0.07,560,4049,24,5999,2021-06-29T00:00:00
PL,podlaskie,69933,0.03,2146,1312,7,1214,2021-06-29T00:00:00
PL,warmińsko-mazurskie,1978,0.03,204,2136,6,1314,2021-06-29T00:00:00
PL,pomorskie,192476,0.02,4475,3242,7,4224,2021-06-29T00:00:00
PL,kujawsko-pomorskie,181134,0.03,4773,2427,8,2029,2021-06-29T00:00:00
PL,lubelskie,126957,0.03,4508,2862,11,3318,2021-06-29T00:00:00
PL,świętokrzyskie,1940,0.06,344,1706,8,2515,2021-06-29T00:00:00
PL,zachodniopomorskie,130004,0.04,2924,2172,9,2248,2021-06-29T00:00:00
PL,małopolskie,5551,0.02,580,4111,16,4842,2021-06-29T00:00:00
PL,mazowieckie,396782,0.02,9426,6866,19,21296,2021-06-29T00:00:00
