country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1173,28,2020-09-06T00:00:00
PL,podlaskie,1359,32,2020-09-06T00:00:00
PL,kujawsko-pomorskie,1460,54,2020-09-06T00:00:00
PL,świętokrzyskie,1535,52,2020-09-06T00:00:00
PL,lubelskie,1714,26,2020-09-06T00:00:00
PL,opolskie,1714,64,2020-09-06T00:00:00
PL,śląskie,20818,501,2020-09-06T00:00:00
PL,podkarpackie,2722,90,2020-09-06T00:00:00
PL,pomorskie,2792,49,2020-09-06T00:00:00
PL,dolnośląskie,4189,168,2020-09-06T00:00:00
PL,łódzkie,5502,239,2020-09-06T00:00:00
PL,wielkopolskie,6017,230,2020-09-06T00:00:00
PL,lubuskie,751,15,2020-09-06T00:00:00
PL,małopolskie,8168,149,2020-09-06T00:00:00
PL,warmińsko-mazurskie,977,9,2020-09-06T00:00:00
PL,mazowieckie,9933,414,2020-09-06T00:00:00
