country,nuts_2,cases,deaths,datetime
PL,opolskie,1093,54,2020-07-24T00:00:00
PL,podkarpackie,1149,57,2020-07-24T00:00:00
PL,śląskie,14965,380,2020-07-24T00:00:00
PL,małopolskie,2820,49,2020-07-24T00:00:00
PL,dolnośląskie,3130,152,2020-07-24T00:00:00
PL,warmińsko-mazurskie,332,2,2020-07-24T00:00:00
PL,lubuskie,350,6,2020-07-24T00:00:00
PL,wielkopolskie,3526,191,2020-07-24T00:00:00
PL,łódzkie,3752,201,2020-07-24T00:00:00
PL,mazowieckie,5945,370,2020-07-24T00:00:00
PL,zachodniopomorskie,687,23,2020-07-24T00:00:00
PL,kujawsko-pomorskie,736,50,2020-07-24T00:00:00
PL,pomorskie,787,39,2020-07-24T00:00:00
PL,lubelskie,899,20,2020-07-24T00:00:00
PL,podlaskie,929,16,2020-07-24T00:00:00
PL,świętokrzyskie,938,45,2020-07-24T00:00:00
