country,nuts_2,cases,deaths,datetime
PL,lubuskie,1224,21,2020-10-04T00:00:00
PL,małopolskie,12258,204,2020-10-04T00:00:00
PL,mazowieckie,13695,456,2020-10-04T00:00:00
PL,warmińsko-mazurskie,1962,22,2020-10-04T00:00:00
PL,zachodniopomorskie,2103,36,2020-10-04T00:00:00
PL,śląskie,23287,565,2020-10-04T00:00:00
PL,podlaskie,2406,48,2020-10-04T00:00:00
PL,świętokrzyskie,2420,60,2020-10-04T00:00:00
PL,opolskie,2535,81,2020-10-04T00:00:00
PL,lubelskie,3101,50,2020-10-04T00:00:00
PL,kujawsko-pomorskie,3421,74,2020-10-04T00:00:00
PL,podkarpackie,4492,141,2020-10-04T00:00:00
PL,dolnośląskie,5485,184,2020-10-04T00:00:00
PL,pomorskie,5825,92,2020-10-04T00:00:00
PL,łódzkie,7287,283,2020-10-04T00:00:00
PL,wielkopolskie,8573,313,2020-10-04T00:00:00
