country,nuts_2,cases,deaths,datetime
PL,śląskie,13403,344,2020-07-07T00:00:00
PL,lubuskie,152,0,2020-07-07T00:00:00
PL,małopolskie,1884,44,2020-07-07T00:00:00
PL,warmińsko-mazurskie,275,1,2020-07-07T00:00:00
PL,dolnośląskie,2950,149,2020-07-07T00:00:00
PL,wielkopolskie,3025,179,2020-07-07T00:00:00
PL,łódzkie,3287,178,2020-07-07T00:00:00
PL,mazowieckie,5214,346,2020-07-07T00:00:00
PL,zachodniopomorskie,622,22,2020-07-07T00:00:00
PL,kujawsko-pomorskie,685,49,2020-07-07T00:00:00
PL,pomorskie,690,38,2020-07-07T00:00:00
PL,lubelskie,733,19,2020-07-07T00:00:00
PL,podkarpackie,791,55,2020-07-07T00:00:00
PL,świętokrzyskie,843,40,2020-07-07T00:00:00
PL,podlaskie,882,13,2020-07-07T00:00:00
PL,opolskie,976,51,2020-07-07T00:00:00
