country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,pomorskie,138118,4.69,2997,3470,1149,24117,2021-03-15T00:00:00
PL,śląskie,65197,2.77,1874,4134,1358,29598,2021-03-15T00:00:00
PL,lubelskie,90067,0.66,3134,1302,175,9860,2021-03-15T00:00:00
PL,podlaskie,52612,1.63,1501,702,209,6629,2021-03-15T00:00:00
PL,mazowieckie,256796,4.26,6115,8490,2981,54400,2021-03-15T00:00:00
PL,opolskie,47166,2.7,1399,1137,293,4408,2021-03-15T00:00:00
PL,świętokrzyskie,12823,2.16,515,1233,320,5562,2021-03-15T00:00:00
PL,warmińsko-mazurskie,46007,1.91,1082,902,286,14770,2021-03-15T00:00:00
PL,zachodniopomorskie,93872,2.03,1982,1534,367,9347,2021-03-15T00:00:00
PL,lubuskie,50639,3.92,1278,1329,423,8279,2021-03-15T00:00:00
PL,łódzkie,37554,1.88,1489,2166,517,15451,2021-03-15T00:00:00
PL,podkarpackie,87623,2.67,2696,1824,595,17093,2021-03-15T00:00:00
PL,kujawsko-pomorskie,131758,2.88,3040,2344,701,15382,2021-03-15T00:00:00
PL,małopolskie,36970,2.05,999,2853,756,20728,2021-03-15T00:00:00
PL,wielkopolskie,185603,2.49,4739,3372,969,24968,2021-03-15T00:00:00
PL,dolnośląskie,41938,3.24,1141,3090,1095,19380,2021-03-15T00:00:00
