country,nuts_2,cases,deaths,datetime
PL,małopolskie,1033,33,2020-05-08T00:00:00
PL,łódzkie,1150,40,2020-05-08T00:00:00
PL,wielkopolskie,1655,108,2020-05-08T00:00:00
PL,dolnośląskie,1870,66,2020-05-08T00:00:00
PL,warmińsko-mazurskie,157,1,2020-05-08T00:00:00
PL,mazowieckie,2731,219,2020-05-08T00:00:00
PL,śląskie,3242,146,2020-05-08T00:00:00
PL,świętokrzyskie,312,11,2020-05-08T00:00:00
PL,podkarpackie,370,27,2020-05-08T00:00:00
PL,podlaskie,383,7,2020-05-08T00:00:00
PL,lubelskie,384,14,2020-05-08T00:00:00
PL,zachodniopomorskie,464,16,2020-05-08T00:00:00
PL,opolskie,475,33,2020-05-08T00:00:00
PL,pomorskie,477,23,2020-05-08T00:00:00
PL,kujawsko-pomorskie,571,32,2020-05-08T00:00:00
PL,lubuskie,92,0,2020-05-08T00:00:00
