country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,198214,1.84,5107,5230,1067,27135,2021-02-14T00:00:00
PL,opolskie,42214,1.04,1285,906,106,2342,2021-02-14T00:00:00
PL,podlaskie,43768,1.24,1214,764,162,4669,2021-02-14T00:00:00
PL,podkarpackie,69431,0.98,2304,1435,243,5784,2021-02-14T00:00:00
PL,małopolskie,14856,0.62,669,2271,226,6480,2021-02-14T00:00:00
PL,zachodniopomorskie,82792,1.26,1724,1469,235,7489,2021-02-14T00:00:00
PL,lubuskie,39697,2.13,1056,884,232,4388,2021-02-14T00:00:00
PL,warmińsko-mazurskie,24267,1.56,765,904,237,10078,2021-02-14T00:00:00
PL,lubelskie,79241,1.06,2727,1661,238,5766,2021-02-14T00:00:00
PL,łódzkie,21213,0.94,1148,1982,250,7830,2021-02-14T00:00:00
PL,dolnośląskie,19656,0.91,749,1997,283,7488,2021-02-14T00:00:00
PL,kujawsko-pomorskie,111717,1.95,2605,2175,461,9596,2021-02-14T00:00:00
PL,śląskie,29122,1.11,1181,2859,528,9732,2021-02-14T00:00:00
PL,wielkopolskie,160106,1.46,4237,2923,543,13019,2021-02-14T00:00:00
PL,pomorskie,109884,2.77,2514,3277,679,13438,2021-02-14T00:00:00
PL,świętokrzyskie,5959,0.8,345,909,104,1985,2021-02-14T00:00:00
