country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3480,0.6,398,1391,94,2644,2021-10-26T00:00:00
PL,warmińsko-mazurskie,5180,2.1,258,2460,315,8030,2021-10-26T00:00:00
PL,łódzkie,11049,1.43,605,4207,392,10329,2021-10-26T00:00:00
PL,małopolskie,11562,0.85,689,3528,317,9389,2021-10-26T00:00:00
PL,dolnośląskie,11729,1.03,631,3509,338,10372,2021-10-26T00:00:00
PL,śląskie,15119,0.61,1355,5206,320,9826,2021-10-26T00:00:00
PL,opolskie,71400,0.83,2090,1218,106,3258,2021-10-26T00:00:00
PL,lubuskie,75394,0.74,2068,1305,83,4226,2021-10-26T00:00:00
PL,podlaskie,78030,4.86,2242,2325,620,15954,2021-10-26T00:00:00
PL,podkarpackie,131809,1.2,4546,3327,270,8506,2021-10-26T00:00:00
PL,zachodniopomorskie,135398,2.07,2980,2848,400,10300,2021-10-26T00:00:00
PL,lubelskie,145141,6.13,4760,5354,1373,29110,2021-10-26T00:00:00
PL,kujawsko-pomorskie,184475,1.17,4850,2786,257,7008,2021-10-26T00:00:00
PL,pomorskie,197153,1.55,4525,3323,392,11409,2021-10-26T00:00:00
PL,wielkopolskie,290223,0.64,7444,3222,237,11435,2021-10-26T00:00:00
PL,mazowieckie,414102,2.08,9592,8353,1272,47687,2021-10-26T00:00:00
