country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10139,420,2020-09-10T00:00:00
PL,warmińsko-mazurskie,1027,9,2020-09-10T00:00:00
PL,zachodniopomorskie,1215,28,2020-09-10T00:00:00
PL,podlaskie,1408,33,2020-09-10T00:00:00
PL,kujawsko-pomorskie,1517,54,2020-09-10T00:00:00
PL,świętokrzyskie,1590,53,2020-09-10T00:00:00
PL,opolskie,1762,64,2020-09-10T00:00:00
PL,lubelskie,1773,29,2020-09-10T00:00:00
PL,śląskie,21009,507,2020-09-10T00:00:00
PL,podkarpackie,2800,94,2020-09-10T00:00:00
PL,pomorskie,2908,50,2020-09-10T00:00:00
PL,dolnośląskie,4298,169,2020-09-10T00:00:00
PL,łódzkie,5547,243,2020-09-10T00:00:00
PL,wielkopolskie,6173,236,2020-09-10T00:00:00
PL,lubuskie,768,17,2020-09-10T00:00:00
PL,małopolskie,8519,153,2020-09-10T00:00:00
