country,nuts_2,cases,deaths,datetime
PL,podlaskie,11755,164,2020-11-05T00:00:00
PL,warmińsko-mazurskie,11856,138,2020-11-05T00:00:00
PL,opolskie,12879,256,2020-11-05T00:00:00
PL,świętokrzyskie,14075,270,2020-11-05T00:00:00
PL,zachodniopomorskie,14126,126,2020-11-05T00:00:00
PL,lubelskie,23852,334,2020-11-05T00:00:00
PL,pomorskie,26220,363,2020-11-05T00:00:00
PL,dolnośląskie,26950,453,2020-11-05T00:00:00
PL,podkarpackie,27634,524,2020-11-05T00:00:00
PL,kujawsko-pomorskie,28470,208,2020-11-05T00:00:00
PL,łódzkie,34924,477,2020-11-05T00:00:00
PL,wielkopolskie,47633,692,2020-11-05T00:00:00
PL,małopolskie,53157,785,2020-11-05T00:00:00
PL,śląskie,59031,1069,2020-11-05T00:00:00
PL,mazowieckie,65214,879,2020-11-05T00:00:00
PL,lubuskie,8903,104,2020-11-05T00:00:00
