country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,126476,0.05,4421,2192,13,1742,2021-06-06T00:00:00
PL,pomorskie,192293,0.05,4427,2973,13,3518,2021-06-06T00:00:00
PL,warmińsko-mazurskie,1854,0.08,176,1021,14,1097,2021-06-06T00:00:00
PL,kujawsko-pomorskie,180940,0.06,4733,1728,13,1754,2021-06-06T00:00:00
PL,zachodniopomorskie,129779,0.08,2887,1834,18,2585,2021-06-06T00:00:00
PL,lubelskie,126581,0.07,4450,1786,18,2397,2021-06-06T00:00:00
PL,opolskie,69840,0.19,2033,1011,22,1512,2021-06-06T00:00:00
PL,dolnośląskie,6619,0.08,490,2847,26,4407,2021-06-06T00:00:00
PL,łódzkie,5598,0.09,436,2857,29,4716,2021-06-06T00:00:00
PL,małopolskie,5208,0.08,507,4433,34,3575,2021-06-06T00:00:00
PL,lubuskie,73965,0.03,2030,860,5,1419,2021-06-06T00:00:00
PL,mazowieckie,396172,0.07,9322,7036,52,19245,2021-06-06T00:00:00
PL,świętokrzyskie,1796,0.03,287,1207,11,1013,2021-06-06T00:00:00
PL,wielkopolskie,285237,0.12,7265,3203,49,5899,2021-06-06T00:00:00
PL,podlaskie,69811,0.04,2128,912,6,1001,2021-06-06T00:00:00
PL,śląskie,9319,0.11,1136,4746,58,4603,2021-06-06T00:00:00
