country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74037,0.0,2039,599,0,1185,2021-06-21T00:00:00
PL,zachodniopomorskie,129954,0.01,2916,992,2,1793,2021-06-21T00:00:00
PL,warmińsko-mazurskie,1943,0.01,200,627,3,883,2021-06-21T00:00:00
PL,opolskie,69950,0.03,2046,571,7,1187,2021-06-21T00:00:00
PL,pomorskie,192435,0.01,4465,1938,3,2935,2021-06-21T00:00:00
PL,kujawsko-pomorskie,181107,0.02,4762,1012,6,1381,2021-06-21T00:00:00
PL,łódzkie,5888,0.02,483,1611,5,5183,2021-06-21T00:00:00
PL,podkarpackie,126619,0.02,4442,1393,5,1408,2021-06-21T00:00:00
PL,świętokrzyskie,1900,0.03,334,740,4,2591,2021-06-21T00:00:00
PL,dolnośląskie,6913,0.02,552,1523,5,4103,2021-06-21T00:00:00
PL,małopolskie,5482,0.02,557,2579,7,3090,2021-06-21T00:00:00
PL,mazowieckie,396671,0.01,9406,5016,13,23862,2021-06-21T00:00:00
PL,podlaskie,69905,0.05,2145,582,6,794,2021-06-21T00:00:00
PL,wielkopolskie,285609,0.02,7347,1775,6,3937,2021-06-21T00:00:00
PL,śląskie,9694,0.02,1223,3390,13,3538,2021-06-21T00:00:00
PL,lubelskie,126884,0.04,4488,972,11,5777,2021-06-21T00:00:00
