country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,143023,2.9,3305,5829,1089,18963,2021-01-13T00:00:00
PL,mazowieckie,171064,1.97,3765,9772,1216,33493,2021-01-13T00:00:00
PL,świętokrzyskie,2566,1.07,121,2566,170,2718,2021-01-13T00:00:00
PL,opolskie,38612,1.75,1120,1382,189,3975,2021-01-13T00:00:00
PL,podkarpackie,63077,1.11,1977,3436,281,4825,2021-01-13T00:00:00
PL,lubuskie,34011,2.41,761,2094,293,5422,2021-01-13T00:00:00
PL,podlaskie,37176,2.83,949,2391,350,5268,2021-01-13T00:00:00
PL,małopolskie,6529,1.12,280,4693,418,9385,2021-01-13T00:00:00
PL,dolnośląskie,9091,1.56,338,5115,505,12267,2021-01-13T00:00:00
PL,lubelskie,70432,2.34,2072,3954,537,7704,2021-01-13T00:00:00
PL,łódzkie,11492,2.32,500,5173,628,11652,2021-01-13T00:00:00
PL,warmińsko-mazurskie,12199,4.41,314,3464,673,10399,2021-01-13T00:00:00
PL,zachodniopomorskie,71201,4.13,1227,4066,795,12908,2021-01-13T00:00:00
PL,pomorskie,92209,3.11,1826,4826,789,16125,2021-01-13T00:00:00
PL,śląskie,14158,1.81,514,7431,891,14743,2021-01-13T00:00:00
PL,kujawsko-pomorskie,95340,4.4,1838,4753,972,14623,2021-01-13T00:00:00
