country,nuts_2,cases,deaths,datetime
PL,lubelskie,10139,163,2020-10-24T00:00:00
PL,kujawsko-pomorskie,12507,150,2020-10-24T00:00:00
PL,dolnośląskie,12761,271,2020-10-24T00:00:00
PL,podkarpackie,14176,312,2020-10-24T00:00:00
PL,pomorskie,14494,216,2020-10-24T00:00:00
PL,łódzkie,17643,366,2020-10-24T00:00:00
PL,wielkopolskie,21765,489,2020-10-24T00:00:00
PL,małopolskie,31378,444,2020-10-24T00:00:00
PL,mazowieckie,33442,607,2020-10-24T00:00:00
PL,śląskie,36423,764,2020-10-24T00:00:00
PL,lubuskie,4318,43,2020-10-24T00:00:00
PL,warmińsko-mazurskie,5444,73,2020-10-24T00:00:00
PL,podlaskie,5763,100,2020-10-24T00:00:00
PL,zachodniopomorskie,6909,66,2020-10-24T00:00:00
PL,opolskie,7261,152,2020-10-24T00:00:00
PL,świętokrzyskie,7523,135,2020-10-24T00:00:00
