country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,70211,0.1,2153,1104,13,1285,2021-08-18T00:00:00
PL,wielkopolskie,286204,0.03,7385,2590,13,5386,2021-08-18T00:00:00
PL,dolnośląskie,7412,0.04,593,2745,15,5926,2021-08-18T00:00:00
PL,lubelskie,127370,0.06,4532,2046,16,2797,2021-08-18T00:00:00
PL,pomorskie,192826,0.06,4492,2413,16,3532,2021-08-18T00:00:00
PL,podkarpackie,126984,0.07,4465,2366,24,1957,2021-08-18T00:00:00
PL,łódzkie,6300,0.06,513,3120,22,4597,2021-08-18T00:00:00
PL,śląskie,10363,0.03,1276,4744,18,5335,2021-08-18T00:00:00
PL,lubuskie,74151,0.02,2053,1060,2,1510,2021-08-18T00:00:00
PL,małopolskie,6249,0.07,603,3343,28,3863,2021-08-18T00:00:00
PL,mazowieckie,397636,0.07,9455,5542,45,17564,2021-08-18T00:00:00
PL,świętokrzyskie,2102,0.04,361,1229,9,915,2021-08-18T00:00:00
PL,kujawsko-pomorskie,181391,0.03,4791,1702,7,1850,2021-08-18T00:00:00
PL,zachodniopomorskie,130256,0.04,2935,1789,10,2197,2021-08-18T00:00:00
PL,opolskie,70099,0.08,2057,943,8,1549,2021-08-18T00:00:00
PL,warmińsko-mazurskie,2191,0.06,215,1292,9,1209,2021-08-18T00:00:00
