country,nuts_2,cases,deaths,datetime
PL,małopolskie,1133,39,2020-05-18T00:00:00
PL,łódzkie,1251,48,2020-05-18T00:00:00
PL,warmińsko-mazurskie,170,1,2020-05-18T00:00:00
PL,wielkopolskie,1810,140,2020-05-18T00:00:00
PL,dolnośląskie,2226,91,2020-05-18T00:00:00
PL,mazowieckie,3003,234,2020-05-18T00:00:00
PL,świętokrzyskie,352,18,2020-05-18T00:00:00
PL,podkarpackie,374,34,2020-05-18T00:00:00
PL,podlaskie,389,9,2020-05-18T00:00:00
PL,lubelskie,409,14,2020-05-18T00:00:00
PL,zachodniopomorskie,497,18,2020-05-18T00:00:00
PL,pomorskie,502,28,2020-05-18T00:00:00
PL,opolskie,551,39,2020-05-18T00:00:00
PL,śląskie,5544,179,2020-05-18T00:00:00
PL,kujawsko-pomorskie,582,44,2020-05-18T00:00:00
PL,lubuskie,92,0,2020-05-18T00:00:00
