country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,195560,2.41,4519,5526,1209,30870,2021-04-25T00:00:00
PL,świętokrzyskie,35641,1.24,1199,1331,181,6794,2021-04-25T00:00:00
PL,warmińsko-mazurskie,70473,1.07,1690,1396,163,5097,2021-04-25T00:00:00
PL,lubuskie,71505,2.04,1806,1541,246,5523,2021-04-25T00:00:00
PL,podkarpackie,123590,0.97,3981,2203,222,9155,2021-04-25T00:00:00
PL,opolskie,65990,2.73,1829,1781,292,5811,2021-04-25T00:00:00
PL,lubelskie,120497,1.32,4072,2347,302,10043,2021-04-25T00:00:00
PL,kujawsko-pomorskie,175096,1.53,4269,1873,339,10229,2021-04-25T00:00:00
PL,zachodniopomorskie,123702,1.88,2531,2190,391,9016,2021-04-25T00:00:00
PL,pomorskie,185917,1.52,4005,2867,391,10937,2021-04-25T00:00:00
PL,łódzkie,90370,2.03,2669,3178,560,15003,2021-04-25T00:00:00
PL,małopolskie,106991,1.76,2483,4214,670,18708,2021-04-25T00:00:00
PL,dolnośląskie,116835,2.71,2294,3427,837,20400,2021-04-25T00:00:00
PL,wielkopolskie,272651,2.31,6457,4598,870,24984,2021-04-25T00:00:00
PL,podlaskie,67436,0.81,1956,918,106,4033,2021-04-25T00:00:00
PL,mazowieckie,381614,1.83,8410,7474,1101,29854,2021-04-25T00:00:00
