country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,warmińsko-mazurskie,47010,7.06,1122,2894,1060,15454,2021-03-16T00:00:00
PL,pomorskie,139148,4.39,3023,3618,1108,26291,2021-03-16T00:00:00
PL,małopolskie,38014,3.06,1045,4327,1127,23579,2021-03-16T00:00:00
PL,łódzkie,38618,4.35,1503,4850,1141,17236,2021-03-16T00:00:00
PL,opolskie,47334,1.71,1403,1254,189,5374,2021-03-16T00:00:00
PL,śląskie,66913,3.81,1936,6847,1868,35112,2021-03-16T00:00:00
PL,mazowieckie,259143,4.32,6151,9760,2837,60218,2021-03-16T00:00:00
PL,lubuskie,50927,2.85,1286,1571,320,9027,2021-03-16T00:00:00
PL,podlaskie,52916,2.58,1504,1362,337,7644,2021-03-16T00:00:00
PL,świętokrzyskie,13196,3.03,535,2064,452,6483,2021-03-16T00:00:00
PL,zachodniopomorskie,94330,2.7,1989,2491,527,10451,2021-03-16T00:00:00
PL,lubelskie,90695,2.99,3146,3315,676,11323,2021-03-16T00:00:00
PL,podkarpackie,88408,3.69,2719,4116,1227,18716,2021-03-16T00:00:00
PL,dolnośląskie,42874,3.23,1159,4368,1204,22353,2021-03-16T00:00:00
PL,wielkopolskie,186557,2.73,4754,4267,1006,28202,2021-03-16T00:00:00
PL,kujawsko-pomorskie,132730,4.7,3078,4252,1046,17226,2021-03-16T00:00:00
