country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,kujawsko-pomorskie,179728,0.82,4622,2710,189,4904,2021-05-14T00:00:00
PL,lubelskie,125048,0.93,4313,3124,208,6476,2021-05-14T00:00:00
PL,zachodniopomorskie,128372,1.27,2754,2721,239,5416,2021-05-14T00:00:00
PL,pomorskie,190765,0.98,4307,3271,246,6948,2021-05-14T00:00:00
PL,łódzkie,3500,0.98,239,4484,287,8800,2021-05-14T00:00:00
PL,małopolskie,3198,0.71,285,4124,277,8561,2021-05-14T00:00:00
PL,wielkopolskie,282309,0.87,7016,4757,337,12616,2021-05-14T00:00:00
PL,dolnośląskie,4143,1.06,266,4617,355,10110,2021-05-14T00:00:00
PL,mazowieckie,392897,0.74,9043,8914,466,21936,2021-05-14T00:00:00
PL,śląskie,6148,0.96,554,6747,500,13011,2021-05-14T00:00:00
PL,lubuskie,73440,0.66,1952,1625,75,2801,2021-05-14T00:00:00
PL,podkarpackie,125885,0.36,4294,2873,95,3203,2021-05-14T00:00:00
PL,podlaskie,69078,0.66,2071,1314,90,2191,2021-05-14T00:00:00
PL,świętokrzyskie,1085,0.7,130,1557,107,2571,2021-05-14T00:00:00
PL,warmińsko-mazurskie,1178,0.65,72,1898,107,2695,2021-05-14T00:00:00
PL,opolskie,68894,1.0,1970,1470,112,3606,2021-05-14T00:00:00
