country,nuts_2,cases,deaths,datetime
PL,opolskie,1036,54,2020-07-19T00:00:00
PL,podkarpackie,1075,56,2020-07-19T00:00:00
PL,śląskie,14363,374,2020-07-19T00:00:00
PL,małopolskie,2494,47,2020-07-19T00:00:00
PL,warmińsko-mazurskie,294,1,2020-07-19T00:00:00
PL,dolnośląskie,3051,152,2020-07-19T00:00:00
PL,lubuskie,309,1,2020-07-19T00:00:00
PL,wielkopolskie,3419,190,2020-07-19T00:00:00
PL,łódzkie,3614,192,2020-07-19T00:00:00
PL,mazowieckie,5650,365,2020-07-19T00:00:00
PL,zachodniopomorskie,656,23,2020-07-19T00:00:00
PL,kujawsko-pomorskie,720,49,2020-07-19T00:00:00
PL,pomorskie,745,39,2020-07-19T00:00:00
PL,lubelskie,882,20,2020-07-19T00:00:00
PL,świętokrzyskie,885,45,2020-07-19T00:00:00
PL,podlaskie,911,16,2020-07-19T00:00:00
