country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10217,421,2020-09-11T00:00:00
PL,warmińsko-mazurskie,1044,9,2020-09-11T00:00:00
PL,zachodniopomorskie,1226,28,2020-09-11T00:00:00
PL,podlaskie,1441,33,2020-09-11T00:00:00
PL,kujawsko-pomorskie,1532,54,2020-09-11T00:00:00
PL,świętokrzyskie,1605,53,2020-09-11T00:00:00
PL,opolskie,1778,64,2020-09-11T00:00:00
PL,lubelskie,1799,30,2020-09-11T00:00:00
PL,śląskie,21054,509,2020-09-11T00:00:00
PL,podkarpackie,2846,94,2020-09-11T00:00:00
PL,pomorskie,2947,50,2020-09-11T00:00:00
PL,dolnośląskie,4345,169,2020-09-11T00:00:00
PL,łódzkie,5575,244,2020-09-11T00:00:00
PL,wielkopolskie,6230,238,2020-09-11T00:00:00
PL,lubuskie,773,17,2020-09-11T00:00:00
PL,małopolskie,8635,156,2020-09-11T00:00:00
