country,nuts_2,cases,deaths,datetime
PL,podlaskie,1142,26,2020-08-16T00:00:00
PL,świętokrzyskie,1172,47,2020-08-16T00:00:00
PL,lubelskie,1262,23,2020-08-16T00:00:00
PL,opolskie,1418,59,2020-08-16T00:00:00
PL,pomorskie,1574,40,2020-08-16T00:00:00
PL,podkarpackie,1841,75,2020-08-16T00:00:00
PL,śląskie,18798,434,2020-08-16T00:00:00
PL,dolnośląskie,3671,160,2020-08-16T00:00:00
PL,łódzkie,4599,223,2020-08-16T00:00:00
PL,wielkopolskie,4743,213,2020-08-16T00:00:00
PL,małopolskie,5484,96,2020-08-16T00:00:00
PL,lubuskie,581,12,2020-08-16T00:00:00
PL,warmińsko-mazurskie,612,3,2020-08-16T00:00:00
PL,mazowieckie,7833,392,2020-08-16T00:00:00
PL,zachodniopomorskie,966,23,2020-08-16T00:00:00
PL,kujawsko-pomorskie,988,51,2020-08-16T00:00:00
