country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,87535,4.29,2511,5749,1177,17355,2021-04-21T00:00:00
PL,dolnośląskie,112578,4.18,2158,5946,1361,23001,2021-04-21T00:00:00
PL,małopolskie,103616,3.78,2363,5844,1382,22599,2021-04-21T00:00:00
PL,wielkopolskie,268377,4.08,6246,6823,1502,28175,2021-04-21T00:00:00
PL,mazowieckie,376642,2.98,8176,10974,1842,35884,2021-04-21T00:00:00
PL,śląskie,189061,5.71,4150,10390,2771,37045,2021-04-21T00:00:00
PL,podlaskie,66782,2.21,1900,1683,280,4892,2021-04-21T00:00:00
PL,lubuskie,70471,2.78,1741,1935,319,6198,2021-04-21T00:00:00
PL,warmińsko-mazurskie,69569,2.37,1653,2712,358,6197,2021-04-21T00:00:00
PL,opolskie,64728,3.65,1799,1764,387,6204,2021-04-21T00:00:00
PL,świętokrzyskie,34442,3.02,1156,2312,452,7942,2021-04-21T00:00:00
PL,podkarpackie,122269,1.96,3844,3740,560,10822,2021-04-21T00:00:00
PL,lubelskie,118765,2.87,3995,3492,639,11461,2021-04-21T00:00:00
PL,kujawsko-pomorskie,173173,3.2,4197,3801,708,12187,2021-04-21T00:00:00
PL,pomorskie,184070,2.83,3909,4728,730,12827,2021-04-21T00:00:00
PL,zachodniopomorskie,121858,3.94,2433,3668,754,9870,2021-04-21T00:00:00
