country,nuts_2,cases,deaths,datetime
PL,podlaskie,1053,23,2020-08-08T00:00:00
PL,świętokrzyskie,1068,45,2020-08-08T00:00:00
PL,lubelskie,1096,21,2020-08-08T00:00:00
PL,pomorskie,1120,39,2020-08-08T00:00:00
PL,opolskie,1303,58,2020-08-08T00:00:00
PL,podkarpackie,1579,68,2020-08-08T00:00:00
PL,śląskie,17696,405,2020-08-08T00:00:00
PL,dolnośląskie,3471,157,2020-08-08T00:00:00
PL,łódzkie,4247,214,2020-08-08T00:00:00
PL,wielkopolskie,4330,203,2020-08-08T00:00:00
PL,małopolskie,4410,79,2020-08-08T00:00:00
PL,warmińsko-mazurskie,460,2,2020-08-08T00:00:00
PL,lubuskie,504,12,2020-08-08T00:00:00
PL,mazowieckie,7113,388,2020-08-08T00:00:00
PL,zachodniopomorskie,847,23,2020-08-08T00:00:00
PL,kujawsko-pomorskie,870,50,2020-08-08T00:00:00
