country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,mazowieckie,200911,2.58,5169,7786,1513,28147,2021-02-17T00:00:00
PL,świętokrzyskie,6241,1.22,358,1421,168,2160,2021-02-17T00:00:00
PL,lubuskie,40177,2.43,1081,1628,262,4716,2021-02-17T00:00:00
PL,lubelskie,79915,1.71,2760,2501,394,5813,2021-02-17T00:00:00
PL,podlaskie,44386,3.07,1232,1464,400,4659,2021-02-17T00:00:00
PL,podkarpackie,70317,1.86,2321,3013,493,6293,2021-02-17T00:00:00
PL,zachodniopomorskie,83578,2.54,1741,2429,450,7148,2021-02-17T00:00:00
PL,dolnośląskie,20513,1.49,779,3755,470,7643,2021-02-17T00:00:00
PL,łódzkie,22120,1.95,1178,3441,523,8182,2021-02-17T00:00:00
PL,małopolskie,15710,1.51,712,3690,538,6724,2021-02-17T00:00:00
PL,kujawsko-pomorskie,112880,2.81,2637,3153,615,9649,2021-02-17T00:00:00
PL,pomorskie,111315,2.91,2558,3534,721,13648,2021-02-17T00:00:00
PL,wielkopolskie,161412,2.2,4271,4517,814,12217,2021-02-17T00:00:00
PL,warmińsko-mazurskie,25818,5.6,792,2756,826,10842,2021-02-17T00:00:00
PL,śląskie,30482,1.93,1236,5627,927,10884,2021-02-17T00:00:00
PL,opolskie,42392,0.91,1305,1234,102,2358,2021-02-17T00:00:00
