country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,12348,0.23,1314,4316,113,5468,2021-10-08T00:00:00
PL,zachodniopomorskie,132400,0.68,2957,1995,127,5392,2021-10-08T00:00:00
PL,opolskie,70625,0.16,2074,819,22,1936,2021-10-08T00:00:00
PL,podlaskie,72484,1.63,2180,1451,204,8022,2021-10-08T00:00:00
PL,lubuskie,74644,0.26,2060,961,27,2304,2021-10-08T00:00:00
PL,świętokrzyskie,2597,0.23,382,1184,34,1355,2021-10-08T00:00:00
PL,lubelskie,132629,1.75,4620,2639,399,12742,2021-10-08T00:00:00
PL,mazowieckie,403024,0.73,9514,5888,444,25533,2021-10-08T00:00:00
PL,warmińsko-mazurskie,3272,0.37,231,1204,60,3178,2021-10-08T00:00:00
PL,wielkopolskie,287819,0.19,7410,2287,74,6845,2021-10-08T00:00:00
PL,podkarpackie,129046,0.34,4505,2127,90,3272,2021-10-08T00:00:00
PL,kujawsko-pomorskie,182529,0.37,4829,1914,88,2929,2021-10-08T00:00:00
PL,dolnośląskie,9230,0.29,611,2503,105,6343,2021-10-08T00:00:00
PL,pomorskie,194503,0.37,4516,2240,101,5728,2021-10-08T00:00:00
PL,łódzkie,8264,0.38,550,2517,104,6347,2021-10-08T00:00:00
PL,małopolskie,8807,0.29,650,2621,108,5337,2021-10-08T00:00:00
