country,nuts_2,cases,deaths,datetime
PL,małopolskie,1117,35,2020-05-15T00:00:00
PL,łódzkie,1227,46,2020-05-15T00:00:00
PL,warmińsko-mazurskie,170,1,2020-05-15T00:00:00
PL,wielkopolskie,1752,136,2020-05-15T00:00:00
PL,dolnośląskie,2141,89,2020-05-15T00:00:00
PL,mazowieckie,2930,230,2020-05-15T00:00:00
PL,świętokrzyskie,340,17,2020-05-15T00:00:00
PL,podkarpackie,373,31,2020-05-15T00:00:00
PL,podlaskie,387,9,2020-05-15T00:00:00
PL,lubelskie,401,14,2020-05-15T00:00:00
PL,zachodniopomorskie,491,18,2020-05-15T00:00:00
PL,pomorskie,493,28,2020-05-15T00:00:00
PL,śląskie,4994,172,2020-05-15T00:00:00
PL,opolskie,527,39,2020-05-15T00:00:00
PL,kujawsko-pomorskie,581,42,2020-05-15T00:00:00
PL,lubuskie,92,0,2020-05-15T00:00:00
