country,nuts_2,cases,deaths,datetime
PL,lubuskie,103,0,2020-05-24T00:00:00
PL,małopolskie,1176,40,2020-05-24T00:00:00
PL,łódzkie,1347,58,2020-05-24T00:00:00
PL,warmińsko-mazurskie,175,1,2020-05-24T00:00:00
PL,wielkopolskie,2055,145,2020-05-24T00:00:00
PL,dolnośląskie,2418,96,2020-05-24T00:00:00
PL,mazowieckie,3217,247,2020-05-24T00:00:00
PL,podkarpackie,378,35,2020-05-24T00:00:00
PL,świętokrzyskie,382,20,2020-05-24T00:00:00
PL,podlaskie,418,9,2020-05-24T00:00:00
PL,lubelskie,434,15,2020-05-24T00:00:00
PL,zachodniopomorskie,522,19,2020-05-24T00:00:00
PL,pomorskie,533,30,2020-05-24T00:00:00
PL,kujawsko-pomorskie,593,45,2020-05-24T00:00:00
PL,opolskie,593,45,2020-05-24T00:00:00
PL,śląskie,6982,191,2020-05-24T00:00:00
