country,nuts_2,cases,deaths,datetime
PL,śląskie,11455,276,2020-06-17T00:00:00
PL,lubuskie,149,0,2020-06-17T00:00:00
PL,małopolskie,1552,40,2020-06-17T00:00:00
PL,warmińsko-mazurskie,201,1,2020-06-17T00:00:00
PL,wielkopolskie,2420,166,2020-06-17T00:00:00
PL,łódzkie,2605,117,2020-06-17T00:00:00
PL,dolnośląskie,2814,129,2020-06-17T00:00:00
PL,mazowieckie,4507,308,2020-06-17T00:00:00
PL,podkarpackie,504,40,2020-06-17T00:00:00
PL,lubelskie,555,16,2020-06-17T00:00:00
PL,zachodniopomorskie,591,20,2020-06-17T00:00:00
PL,pomorskie,596,38,2020-06-17T00:00:00
PL,kujawsko-pomorskie,630,49,2020-06-17T00:00:00
PL,podlaskie,646,9,2020-06-17T00:00:00
PL,świętokrzyskie,658,27,2020-06-17T00:00:00
PL,opolskie,818,50,2020-06-17T00:00:00
