country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,zachodniopomorskie,82903,0.66,1726,1035,136,7003,2021-02-15T00:00:00
PL,małopolskie,14971,0.34,672,1520,131,6144,2021-02-15T00:00:00
PL,warmińsko-mazurskie,24407,0.99,765,751,153,9673,2021-02-15T00:00:00
PL,śląskie,29268,0.32,1183,2026,176,9188,2021-02-15T00:00:00
PL,wielkopolskie,160263,0.45,4245,1717,216,11917,2021-02-15T00:00:00
PL,dolnośląskie,19823,0.58,750,1098,174,6696,2021-02-15T00:00:00
PL,kujawsko-pomorskie,111914,0.95,2605,1426,238,8922,2021-02-15T00:00:00
PL,podkarpackie,69642,0.99,2306,1279,227,5461,2021-02-15T00:00:00
PL,pomorskie,110228,1.47,2516,2288,367,12610,2021-02-15T00:00:00
PL,opolskie,42254,0.41,1285,573,51,2124,2021-02-15T00:00:00
PL,mazowieckie,198687,0.87,5107,3271,524,25527,2021-02-15T00:00:00
PL,podlaskie,43827,0.5,1214,434,69,4371,2021-02-15T00:00:00
PL,świętokrzyskie,6018,0.48,347,763,70,1904,2021-02-15T00:00:00
PL,lubelskie,79302,0.29,2730,896,82,5419,2021-02-15T00:00:00
PL,łódzkie,21287,0.3,1148,1206,85,7339,2021-02-15T00:00:00
PL,lubuskie,39774,0.76,1056,621,105,4349,2021-02-15T00:00:00
