country,nuts_3,cases,datetime
CZ,Nezjištěno,2063,2021-02-05T07:56:00
CZ,Karlovarský kraj,27566,2021-02-05T07:56:00
CZ,Liberecký kraj,47468,2021-02-05T07:56:00
CZ,Kraj Vysočina,51048,2021-02-05T07:56:00
CZ,Plzeňský kraj,54029,2021-02-05T07:56:00
CZ,Pardubický kraj,54843,2021-02-05T07:56:00
CZ,Jihočeský kraj,57573,2021-02-05T07:56:00
CZ,Olomoucký kraj,59718,2021-02-05T07:56:00
CZ,Zlínský kraj,64805,2021-02-05T07:56:00
CZ,Ústecký kraj,67420,2021-02-05T07:56:00
CZ,Královéhradecký kraj,69107,2021-02-05T07:56:00
CZ,Jihomoravský kraj,96084,2021-02-05T07:56:00
CZ,Hlavní město Praha,112846,2021-02-05T07:56:00
CZ,Moravskoslezský kraj,122490,2021-02-05T07:56:00
CZ,Středočeský kraj,134417,2021-02-05T07:56:00
