country,nuts_3,cases,datetime
CZ,Nezjištěno,2963,2022-07-16T04:55:00
CZ,Karlovarský kraj,86649,2022-07-16T04:55:00
CZ,Liberecký kraj,163179,2022-07-16T04:55:00
CZ,Kraj Vysočina,178995,2022-07-16T04:55:00
CZ,Pardubický kraj,202193,2022-07-16T04:55:00
CZ,Královéhradecký kraj,212441,2022-07-16T04:55:00
CZ,Zlínský kraj,220388,2022-07-16T04:55:00
CZ,Plzeňský kraj,221039,2022-07-16T04:55:00
CZ,Olomoucký kraj,230376,2022-07-16T04:55:00
CZ,Jihočeský kraj,232685,2022-07-16T04:55:00
CZ,Ústecký kraj,279772,2022-07-16T04:55:00
CZ,Jihomoravský kraj,427691,2022-07-16T04:55:00
CZ,Moravskoslezský kraj,428058,2022-07-16T04:55:00
CZ,Hlavní město Praha,522459,2022-07-16T04:55:00
CZ,Středočeský kraj,542915,2022-07-16T04:55:00
