country,nuts_3,cases,datetime
CZ,Nezjištěno,2586,2021-10-13T08:06:00
CZ,Karlovarský kraj,46227,2021-10-13T08:06:00
CZ,Kraj Vysočina,81376,2021-10-13T08:06:00
CZ,Liberecký kraj,81715,2021-10-13T08:06:00
CZ,Zlínský kraj,93091,2021-10-13T08:06:00
CZ,Olomoucký kraj,94862,2021-10-13T08:06:00
CZ,Pardubický kraj,94917,2021-10-13T08:06:00
CZ,Plzeňský kraj,100736,2021-10-13T08:06:00
CZ,Jihočeský kraj,102668,2021-10-13T08:06:00
CZ,Královéhradecký kraj,105695,2021-10-13T08:06:00
CZ,Ústecký kraj,125661,2021-10-13T08:06:00
CZ,Jihomoravský kraj,159909,2021-10-13T08:06:00
CZ,Moravskoslezský kraj,184503,2021-10-13T08:06:00
CZ,Hlavní město Praha,194693,2021-10-13T08:06:00
CZ,Středočeský kraj,236893,2021-10-13T08:06:00
