country,nuts_3,cases,datetime
CZ,Nezjištěno,1568,2020-11-25T01:31:00
CZ,Karlovarský kraj,10320,2020-11-25T01:31:00
CZ,Liberecký kraj,22053,2020-11-25T01:31:00
CZ,Pardubický kraj,25579,2020-11-25T01:31:00
CZ,Královéhradecký kraj,27449,2020-11-25T01:31:00
CZ,Plzeňský kraj,27680,2020-11-25T01:31:00
CZ,Kraj Vysočina,28108,2020-11-25T01:31:00
CZ,Olomoucký kraj,31235,2020-11-25T01:31:00
CZ,Jihočeský kraj,32329,2020-11-25T01:31:00
CZ,Ústecký kraj,34127,2020-11-25T01:31:00
CZ,Zlínský kraj,34752,2020-11-25T01:31:00
CZ,Jihomoravský kraj,48346,2020-11-25T01:31:00
CZ,Moravskoslezský kraj,54903,2020-11-25T01:31:00
CZ,Hlavní město Praha,58844,2020-11-25T01:31:00
CZ,Středočeský kraj,65241,2020-11-25T01:31:00
