country,nuts_3,cases,datetime
CZ,Nezjištěno,2952,2022-04-28T04:55:00
CZ,Karlovarský kraj,85427,2022-04-28T04:55:00
CZ,Liberecký kraj,161854,2022-04-28T04:55:00
CZ,Kraj Vysočina,177410,2022-04-28T04:55:00
CZ,Pardubický kraj,200163,2022-04-28T04:55:00
CZ,Královéhradecký kraj,210231,2022-04-28T04:55:00
CZ,Zlínský kraj,218219,2022-04-28T04:55:00
CZ,Plzeňský kraj,218478,2022-04-28T04:55:00
CZ,Olomoucký kraj,228408,2022-04-28T04:55:00
CZ,Jihočeský kraj,230236,2022-04-28T04:55:00
CZ,Ústecký kraj,276896,2022-04-28T04:55:00
CZ,Jihomoravský kraj,422574,2022-04-28T04:55:00
CZ,Moravskoslezský kraj,424274,2022-04-28T04:55:00
CZ,Hlavní město Praha,509714,2022-04-28T04:55:00
CZ,Středočeský kraj,535259,2022-04-28T04:55:00
